date,plot,lat,long,tree_id,species,dbh,status
20250626,8-2,42.535631,-72.183156,643,piceru,15.6,dead
20250626,8-2,42.535631,-72.183156,644,piceru,20.2,alive
20250626,8-2,42.535631,-72.183156,645,acerru,24.2,alive
20250626,8-2,42.535631,-72.183156,646,tsugca,24.4,alive
20250626,8-2,42.535631,-72.183156,647,tsugca,33.8,alive
20250626,8-2,42.535631,-72.183156,648,piceru,40.8,alive
20250626,8-2,42.535631,-72.183156,649,piceru,26.9,alive
20250626,8-2,42.535631,-72.183156,650,piceru,27,alive
20250626,8-2,42.535631,-72.183156,651,piceru,24.8,alive
20250626,8-2,42.535631,-72.183156,652,tsugca,44.3,alive
20250626,8-2,42.535631,-72.183156,653,betual,11,alive
20250626,8-2,42.535631,-72.183156,654,acerru,17.1,alive
20250626,8-2,42.535631,-72.183156,655,piceru,23.8,alive
20250626,8-2,42.535631,-72.183156,656,piceru,23.4,alive
20250626,8-2,42.535631,-72.183156,657,tsugca,38,alive
20250626,8-2,42.535631,-72.183156,658,acerru,46.2,alive
20250626,8-2,42.535631,-72.183156,659,piceru,23,alive
20250626,8-2,42.535631,-72.183156,660,tsugca,35.9,alive
20250626,8-3,42.535634,-72.183548,623,tsugca,26,alive
20250626,8-3,42.535634,-72.183548,624,nysssy,31,alive
20250626,8-3,42.535634,-72.183548,625,tsugca,32.5,alive
20250626,8-3,42.535634,-72.183548,626,nysssy,18.3,alive
20250626,8-3,42.535634,-72.183548,627,nysssy,47.5,alive
20250626,8-3,42.535634,-72.183548,628,piceru,26,alive
20250626,8-3,42.535634,-72.183548,629,nysssy,45.3,alive
20250626,8-3,42.535634,-72.183548,630,nysssy,34.5,alive
20250626,8-3,42.535634,-72.183548,631,piceru,22.5,alive
20250626,8-3,42.535634,-72.183548,632,piceru,37.2,alive
20250626,8-3,42.535634,-72.183548,633,piceru,19.8,alive
20250626,8-3,42.535634,-72.183548,634,nysssy,45.9,alive
20250626,8-3,42.535634,-72.183548,635,nysssy,48.5,alive
20250626,8-3,42.535634,-72.183548,636,piceru,18.1,alive
20250626,8-3,42.535634,-72.183548,637,tsugca,28,dead
20250626,8-3,42.535634,-72.183548,638,piceru,20,alive
20250626,8-3,42.535634,-72.183548,639,acerru,23,alive
20250626,8-3,42.535634,-72.183548,640,piceru,29,alive
20250626,8-3,42.535634,-72.183548,641,nysssy,41.4,alive
20250626,8-4,42.535638,-72.182939,607,tsugca,20.3,alive
20250626,8-4,42.535638,-72.182939,608,tsugca,12.7,dead
20250626,8-4,42.535638,-72.182939,609,tsugca,12,dead
20250626,8-4,42.535638,-72.182939,610,betual,18,alive
20250626,8-4,42.535638,-72.182939,611,nysssy,24.2,alive
20250626,8-4,42.535638,-72.182939,612,acerru,37.7,alive
20250626,8-4,42.535638,-72.182939,613,acerru,37.2,alive
20250626,8-4,42.535638,-72.182939,614,tsugca,43.9,alive
20250626,8-4,42.535638,-72.182939,615,nysssy,34.9,alive
20250626,8-4,42.535638,-72.182939,616,nysssy,30.7,alive
20250626,8-4,42.535638,-72.182939,617,tsugca,50.7,dead
20250626,8-4,42.535638,-72.182939,618,acerru,31.6,alive
20250626,8-4,42.535638,-72.182939,619,tsugca,29.6,dead
20250626,8-4,42.535638,-72.182939,620,piceru,32.4,alive
20250626,8-4,42.535638,-72.182939,621,acerru,44,alive
20250626,9-1,42.53518,-72.184151,678,tsugca,20.7,stressed
20250626,9-1,42.53518,-72.184151,679,nysssy,31.2,alive
20250626,9-1,42.53518,-72.184151,680,tsugca,16.1,alive
20250626,9-1,42.53518,-72.184151,681,piceru,30.2,alive
20250626,9-1,42.53518,-72.184151,682,tsugca,19.9,alive
20250626,9-1,42.53518,-72.184151,683,ACER,35.9,alive
20250626,9-1,42.53518,-72.184151,684,betual,8.8,alive
20250626,9-1,42.53518,-72.184151,685,tsugca,20.6,alive
20250626,9-1,42.53518,-72.184151,686,betual,10.5,alive
20250626,9-1,42.53518,-72.184151,687,piceru,27.9,alive
20250626,9-1,42.53518,-72.184151,688,UNK,35,dead
20250626,9-1,42.53518,-72.184151,689,tsugca,28.3,alive
20250626,9-1,42.53518,-72.184151,690,tsugca,33.3,alive
20250626,9-1,42.53518,-72.184151,691,tsugca,34.5,alive
20250626,9-1,42.53518,-72.184151,692,piceru,31,alive
20250626,9-1,42.53518,-72.184151,693,piceru,37.3,alive
20250626,9-1,42.53518,-72.184151,694,tsugca,31.4,alive
20250626,9-1,42.53518,-72.184151,695,tsugca,35.9,stressed
